  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    162   3.16  1404.71     509.22     431.25  0.9871     0.9873  0.0129     0.0127     0.2411         0.2393
    163   3.16  1383.26     502.20     428.30  0.9876     0.9875  0.0124     0.0125     0.2510         0.2517
    164   3.15  1405.72     514.16     427.58  0.9865     0.9865  0.0135     0.0135     0.2687         0.2692
    165   3.15  1402.38     510.19     430.71  0.9869     0.9867  0.0131     0.0133     0.2636         0.2625
    166   3.15  1401.19     509.50     431.20  0.9871     0.9870  0.0129     0.0130     0.2704         0.2710
    167   3.15  1399.37     508.37     430.76  0.9860     0.9864  0.0140     0.0136     0.2688         0.2702
    168   3.15  1396.95     506.83     430.68  0.9866     0.9866  0.0134     0.0134     0.2625         0.2655
    169   3.15  1394.11     505.01     430.08  0.9867     0.9867  0.0133     0.0133     0.2673         0.2692
    170   3.15  1390.65     503.49     430.64  0.9867     0.9865  0.0133     0.0135     0.2687         0.2684
    171   3.15  1386.75     500.91     428.51  0.9863     0.9864  0.0137     0.0136     0.2683         0.2696
    172   3.15  1382.60     498.38     427.16  0.9862     0.9863  0.0138     0.0137     0.2652         0.2628
    173   3.16  1378.12     495.74     425.45  0.9865     0.9863  0.0135     0.0137     0.2635         0.2645
    174   3.15  1372.45     492.55     424.13  0.9867     0.9869  0.0133     0.0131     0.2618         0.2636
    175   3.15  1365.50     488.57     421.23  0.9865     0.9864  0.0135     0.0136     0.2556         0.2548
    176   3.16  1356.53     484.35     418.98  0.9870     0.9870  0.0130     0.0130     0.2598         0.2588
    177   3.15  1346.03     479.07     415.04  0.9870     0.9869  0.0130     0.0131     0.2569         0.2574
    178   3.16  1334.86     473.99     412.10  0.9874     0.9873  0.0126     0.0127     0.2528         0.2526
    179   3.16  1320.07     467.92     409.69  0.9871     0.9873  0.0129     0.0127     0.2572         0.2588
    180   3.16  1303.26     461.21     407.13  0.9869     0.9867  0.0131     0.0133     0.2610         0.2626
    181   3.16  1285.91     456.87     404.02  0.9866     0.9866  0.0134     0.0134     0.2564         0.2550
    182   3.16  1264.93     450.11     402.55  0.9863     0.9866  0.0137     0.0134     0.2601         0.2602
    183   3.16  1249.62     446.18     404.27  0.9870     0.9870  0.0130     0.0130     0.2680         0.2686
    184   3.15  1233.46     443.00     402.20  0.9870     0.9869  0.0130     0.0131     0.2630         0.2620
    185   3.16  1213.90     438.27     399.27  0.9876     0.9876  0.0124     0.0124     0.2632         0.2644
    186   3.15  1211.98     440.75     387.99  0.9863     0.9864  0.0137     0.0136     0.2441         0.2446
    187   3.15  1210.74     440.86     390.68  0.9865     0.9866  0.0135     0.0134     0.2435         0.2461
    188   3.15  1208.95     440.58     391.19  0.9869     0.9870  0.0131     0.0130     0.2433         0.2448
    189   3.15  1206.34     439.83     392.66  0.9868     0.9869  0.0132     0.0131     0.2488         0.2481
    190   3.16  1203.52     438.74     393.44  0.9875     0.9875  0.0125     0.0125     0.2454         0.2462
    191   3.15  1201.34     438.68     391.37  0.9866     0.9869  0.0134     0.0131     0.2543         0.2541
    192   3.16  1197.64     436.87     390.58  0.9869     0.9867  0.0131     0.0133     0.2610         0.2631
    193   3.16  1193.04     434.61     388.67  0.9870     0.9873  0.0130     0.0127     0.2557         0.2559
    194   3.16  1188.36     432.33     388.68  0.9870     0.9870  0.0130     0.0130     0.2575         0.2584
    195   3.15  1183.34     430.85     389.68  0.9876     0.9874  0.0124     0.0126     0.2662         0.2662
    196   3.16  1183.08     430.43     385.07  0.9865     0.9867  0.0135     0.0133     0.2514         0.2532
    197   3.16  1177.37     427.72     383.67  0.9871     0.9872  0.0129     0.0128     0.2542         0.2535
    198   3.16  1170.97     425.26     382.27  0.9871     0.9871  0.0129     0.0129     0.2570         0.2583
    199   3.16  1163.01     422.71     380.98  0.9875     0.9875  0.0125     0.0125     0.2640         0.2636
    200   3.16  1154.30     419.13     378.28  0.9871     0.9872  0.0129     0.0128     0.2504         0.2508
The log/output/model have been saved to: ./logs/train.py-multi_zetas{'num_epochs': 200, 'use_stoch': [True, True, True], 'betas': [1e-09, 1e-09, 1e-09]}-tqf-04-03-13:43 + .csv/.out/.cpt
