  epoch    IZY    IXZ_1     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    246   3.15    43.81  0.9883     0.9881  0.0117     0.0119     0.5915         0.5934
    247   3.15    43.86  0.9875     0.9884  0.0125     0.0116     0.6067         0.6092
    248   3.15    43.64  0.9877     0.9880  0.0123     0.0120     0.6044         0.6058
    249   3.15    43.65  0.9878     0.9882  0.0122     0.0118     0.6052         0.6084
    250   3.16    43.57  0.9882     0.9878  0.0118     0.0122     0.5994         0.6016
    251   3.16    43.55  0.9882     0.9880  0.0118     0.0120     0.5977         0.5993
    252   3.15    43.63  0.9882     0.9885  0.0118     0.0115     0.6043         0.6056
    253   3.15    43.72  0.9878     0.9881  0.0122     0.0119     0.5922         0.5935
    254   3.16    43.58  0.9877     0.9883  0.0123     0.0117     0.6037         0.6041
    255   3.15    43.87  0.9884     0.9881  0.0116     0.0119     0.5815         0.5832
    256   3.15    43.40  0.9878     0.9882  0.0122     0.0118     0.6147         0.6152
    257   3.15    43.31  0.9882     0.9883  0.0118     0.0117     0.6170         0.6179
    258   3.15    43.27  0.9882     0.9882  0.0118     0.0118     0.6145         0.6160
    259   3.15    43.26  0.9884     0.9881  0.0116     0.0119     0.6101         0.6114
    260   3.15    43.32  0.9883     0.9884  0.0117     0.0116     0.6107         0.6122
    261   3.15    43.47  0.9881     0.9884  0.0119     0.0116     0.6121         0.6132
    262   3.15    43.34  0.9879     0.9887  0.0121     0.0113     0.6072         0.6088
    263   3.15    42.99  0.9880     0.9882  0.0120     0.0118     0.6148         0.6167
    264   3.14    42.96  0.9877     0.9881  0.0123     0.0119     0.6126         0.6148
    265   3.14    42.97  0.9879     0.9881  0.0121     0.0119     0.6132         0.6148
    266   3.15    42.76  0.9881     0.9882  0.0119     0.0118     0.6287         0.6289
    267   3.15    42.78  0.9880     0.9881  0.0120     0.0119     0.6201         0.6234
    268   3.15    42.51  0.9880     0.9883  0.0120     0.0117     0.6136         0.6148
    269   3.15    42.65  0.9883     0.9881  0.0117     0.0119     0.6206         0.6215
    270   3.15    42.52  0.9884     0.9881  0.0116     0.0119     0.6160         0.6170
    271   3.15    42.43  0.9881     0.9882  0.0119     0.0118     0.6176         0.6205
    272   3.15    42.43  0.9881     0.9881  0.0119     0.0119     0.6240         0.6241
    273   3.15    42.53  0.9879     0.9882  0.0121     0.0118     0.6073         0.6115
    274   3.15    42.41  0.9883     0.9884  0.0117     0.0116     0.6187         0.6210
    275   3.15    42.76  0.9877     0.9884  0.0123     0.0116     0.6159         0.6179
    276   3.15    42.31  0.9884     0.9885  0.0116     0.0115     0.6276         0.6305
