  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    262   3.21    24.09      38.68  0.9870     0.9867  0.0130     0.0133     0.5022         0.6275
    263   3.20    24.65      38.72  0.9861     0.9863  0.0139     0.0137     0.4952         0.6199
    264   3.19    24.07      38.79  0.9864     0.9869  0.0136     0.0131     0.4960         0.6287
    265   3.19    24.55      38.66  0.9870     0.9869  0.0130     0.0131     0.5002         0.6217
    266   3.20    23.84      38.69  0.9865     0.9862  0.0135     0.0138     0.5013         0.6227
    267   3.20    24.47      38.73  0.9869     0.9869  0.0131     0.0131     0.5036         0.6232
    268   3.20    24.34      38.78  0.9867     0.9867  0.0133     0.0133     0.5105         0.6254
    269   3.21    23.58      38.29  0.9870     0.9875  0.0130     0.0125     0.4989         0.6214
    270   3.20    23.86      38.25  0.9873     0.9873  0.0127     0.0127     0.5031         0.6291
    271   3.20    24.67      38.68  0.9865     0.9867  0.0135     0.0133     0.5072         0.6267
    272   3.20    26.61      40.27  0.9861     0.9869  0.0139     0.0131     0.5169         0.6138
    273   3.19    23.94      38.38  0.9867     0.9860  0.0133     0.0140     0.4982         0.6217
    274   3.20    23.88      38.58  0.9866     0.9870  0.0134     0.0130     0.5019         0.6219
    275   3.20    23.50      38.38  0.9870     0.9865  0.0130     0.0135     0.4970         0.6290
    276   3.20    23.65      38.39  0.9867     0.9866  0.0133     0.0134     0.4967         0.6195
    277   3.19    24.20      38.70  0.9865     0.9873  0.0135     0.0127     0.5021         0.6226
    278   3.20    23.71      38.19  0.9872     0.9871  0.0128     0.0129     0.5054         0.6224
    279   3.20    23.89      38.42  0.9869     0.9868  0.0131     0.0132     0.5033         0.6238
    280   3.20    23.33      38.21  0.9869     0.9869  0.0131     0.0131     0.4961         0.6274
    281   3.20    23.51      38.29  0.9869     0.9869  0.0131     0.0131     0.5078         0.6250
    282   3.20    23.36      38.24  0.9876     0.9877  0.0124     0.0123     0.4934         0.6252
    283   3.20    23.54      38.33  0.9876     0.9870  0.0124     0.0130     0.4918         0.6242
