  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    248   3.07    11.07       9.44      10.56  0.9711     0.9783  0.0289     0.0217     0.1367         0.1362
    249   3.08    11.15       9.40      10.54  0.9731     0.9786  0.0269     0.0214     0.1351         0.1374
    250   3.09    11.13       9.36      10.58  0.9740     0.9789  0.0260     0.0211     0.1360         0.1334
    251   3.05    11.08       9.37      10.58  0.9719     0.9766  0.0281     0.0234     0.1356         0.1367
    252   3.08    10.88       9.36      10.51  0.9747     0.9780  0.0253     0.0220     0.1392         0.1399
    253   3.08    11.05       9.48      10.49  0.9738     0.9784  0.0262     0.0216     0.1311         0.1311
    254   3.07    11.15       9.43      10.56  0.9740     0.9783  0.0260     0.0217     0.1307         0.1312
    255   3.08    11.11       9.37      10.52  0.9735     0.9784  0.0265     0.0216     0.1320         0.1316
    256   3.10    11.09       9.36      10.48  0.9746     0.9796  0.0254     0.0204     0.1327         0.1356
    257   3.07    11.07       9.38      10.51  0.9732     0.9779  0.0268     0.0221     0.1391         0.1390
    258   3.07    10.78       9.28      10.50  0.9714     0.9769  0.0286     0.0231     0.1343         0.1379
    259   3.09    11.10       9.30      10.56  0.9752     0.9792  0.0248     0.0208     0.1372         0.1394
    260   3.06    11.01       9.26      10.59  0.9724     0.9770  0.0276     0.0230     0.1413         0.1389
    261   3.08    11.04       9.34      10.56  0.9719     0.9784  0.0281     0.0216     0.1434         0.1396
    262   3.07    11.08       9.40      10.52  0.9730     0.9783  0.0270     0.0217     0.1309         0.1291
    263   3.08    11.06       9.36      10.52  0.9707     0.9777  0.0293     0.0223     0.1430         0.1420
    264   3.08    11.16       9.27      10.53  0.9724     0.9787  0.0276     0.0213     0.1372         0.1394
    265   3.08    11.18       9.44      10.57  0.9749     0.9788  0.0251     0.0212     0.1313         0.1281
    266   3.06    10.91       9.31      10.51  0.9711     0.9769  0.0289     0.0231     0.1381         0.1378
    267   3.07    11.00       9.41      10.56  0.9739     0.9783  0.0261     0.0217     0.1457         0.1448
    268   3.09    11.04       9.30      10.49  0.9754     0.9804  0.0246     0.0196     0.1372         0.1355
    269   3.08    10.98       9.37      10.44  0.9721     0.9791  0.0279     0.0209     0.1392         0.1395
    270   3.09    11.10       9.28      10.57  0.9741     0.9790  0.0259     0.0210     0.1398         0.1415
    271   3.09    11.03       9.33      10.54  0.9723     0.9788  0.0277     0.0212     0.1383         0.1400
    272   3.08    11.10       9.26      10.47  0.9746     0.9802  0.0254     0.0198     0.1407         0.1407
    273   3.07    10.92       9.23      10.49  0.9730     0.9782  0.0270     0.0218     0.1353         0.1324
    274   3.07    11.02       9.30      10.53  0.9732     0.9777  0.0268     0.0223     0.1338         0.1353
    275   3.09    11.20       9.38      10.52  0.9729     0.9787  0.0271     0.0213     0.1399         0.1417
    276   3.07    11.04       9.25      10.58  0.9727     0.9766  0.0273     0.0234     0.1338         0.1327
    277   3.10    11.05       9.26      10.54  0.9748     0.9788  0.0252     0.0212     0.1367         0.1379
    278   3.07    11.09       9.29      10.50  0.9733     0.9781  0.0267     0.0219     0.1440         0.1435
