  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    169   3.19   318.05     223.80     191.34  0.9847     0.9847  0.0153     0.0153     0.2497         0.3178
    170   3.20   325.43     230.72     187.66  0.9855     0.9854  0.0145     0.0146     0.2302         0.2816
    171   3.21   335.50     232.75     185.47  0.9865     0.9866  0.0135     0.0134     0.2189         0.2750
    172   3.20   365.51     234.41     183.80  0.9859     0.9857  0.0141     0.0143     0.2137         0.2820
    173   3.20   333.79     225.77     185.94  0.9855     0.9853  0.0145     0.0147     0.2308         0.2907
    174   3.20   349.24     230.25     186.01  0.9855     0.9859  0.0145     0.0141     0.2261         0.2940
    175   3.20   313.99     219.92     189.54  0.9860     0.9861  0.0140     0.0139     0.2198         0.2928
    176   3.20   347.69     228.67     183.82  0.9861     0.9860  0.0139     0.0140     0.2190         0.2770
    177   3.20   333.46     222.86     186.15  0.9851     0.9853  0.0149     0.0147     0.2184         0.2830
    178   3.21   332.80     224.56     185.54  0.9861     0.9860  0.0139     0.0140     0.2098         0.2810
    179   3.21   326.96     222.65     187.51  0.9862     0.9860  0.0138     0.0140     0.2164         0.2750
    180   3.20   338.54     221.90     184.49  0.9859     0.9856  0.0141     0.0144     0.2101         0.2711
    181   3.22   338.84     224.45     181.99  0.9864     0.9866  0.0136     0.0134     0.2082         0.2665
    182   3.21   344.10     231.83     181.99  0.9868     0.9869  0.0132     0.0131     0.1865         0.2468
    183   3.20   331.11     226.76     180.19  0.9856     0.9859  0.0144     0.0141     0.1866         0.2413
    184   3.20   296.68     219.38     183.85  0.9857     0.9856  0.0143     0.0144     0.2011         0.2570
    185   3.20   304.63     224.65     180.56  0.9847     0.9847  0.0153     0.0153     0.1951         0.2533
    186   3.20   313.72     225.96     181.81  0.9858     0.9859  0.0142     0.0141     0.1891         0.2479
    187   3.20   304.47     221.86     180.20  0.9850     0.9849  0.0150     0.0151     0.1970         0.2500
    188   3.20   309.69     220.87     178.99  0.9859     0.9858  0.0141     0.0142     0.1982         0.2570
    189   3.20   300.94     216.56     180.61  0.9852     0.9853  0.0148     0.0147     0.1915         0.2520
    190   3.21   304.65     216.91     180.18  0.9857     0.9857  0.0143     0.0143     0.1973         0.2585
    191   3.21   295.67     216.60     180.89  0.9866     0.9870  0.0134     0.0130     0.1911         0.2521
    192   3.20   338.10     226.97     175.94  0.9858     0.9856  0.0142     0.0144     0.1826         0.2376
    193   3.21   321.41     222.07     178.18  0.9855     0.9860  0.0145     0.0140     0.1820         0.2400
    194   3.20   313.98     218.82     177.29  0.9861     0.9863  0.0139     0.0137     0.1852         0.2423
    195   3.21   295.15     214.32     179.23  0.9855     0.9857  0.0145     0.0143     0.1982         0.2541
    196   3.21   299.64     215.38     178.14  0.9856     0.9858  0.0144     0.0142     0.1932         0.2391
    197   3.21   317.68     218.41     174.98  0.9868     0.9865  0.0132     0.0135     0.1879         0.2398
    198   3.20   318.89     220.64     174.09  0.9865     0.9866  0.0135     0.0134     0.1805         0.2355
    199   3.20   315.77     221.08     175.78  0.9858     0.9858  0.0142     0.0142     0.1807         0.2366
    200   3.20   312.96     219.48     173.82  0.9849     0.9850  0.0151     0.0150     0.1764         0.2289
The log/output/model have been saved to: ./logs/train.py-multi_zetas{'num_epochs': 200, 'use_stoch': [True, True, True], 'betas': [1e-06, 1e-06, 1e-06]}-xhf-04-03-16:51 + .csv/.out/.cpt
