  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    264   3.18    41.82      65.26  0.9865     0.9864  0.0135     0.0136     0.3563         0.4552
    265   3.19    44.23      65.68  0.9856     0.9856  0.0144     0.0144     0.3629         0.4524
    266   3.19    41.09      65.22  0.9866     0.9866  0.0134     0.0134     0.3586         0.4641
    267   3.19    41.92      65.11  0.9861     0.9858  0.0139     0.0142     0.3524         0.4440
    268   3.19    41.68      65.06  0.9864     0.9866  0.0136     0.0134     0.3558         0.4547
    269   3.19    41.61      65.10  0.9864     0.9861  0.0136     0.0139     0.3596         0.4585
    270   3.19    41.98      65.20  0.9862     0.9865  0.0138     0.0135     0.3504         0.4500
    271   3.19    40.60      65.19  0.9865     0.9865  0.0135     0.0135     0.3613         0.4597
    272   3.19    40.73      65.45  0.9862     0.9864  0.0138     0.0136     0.3523         0.4528
    273   3.20    46.12      65.09  0.9862     0.9865  0.0138     0.0135     0.3442         0.4284
    274   3.19    40.95      65.72  0.9858     0.9863  0.0142     0.0137     0.3390         0.4443
    275   3.20    40.99      65.13  0.9863     0.9867  0.0137     0.0133     0.3460         0.4468
    276   3.19    41.58      65.25  0.9865     0.9867  0.0135     0.0133     0.3476         0.4407
    277   3.20    42.38      65.37  0.9863     0.9864  0.0137     0.0136     0.3508         0.4457
    278   3.19    47.79      65.50  0.9862     0.9865  0.0138     0.0135     0.3476         0.4245
    279   3.19    40.78      64.75  0.9863     0.9865  0.0137     0.0135     0.3543         0.4567
    280   3.19    41.41      64.83  0.9861     0.9860  0.0139     0.0140     0.3511         0.4494
    281   3.18    40.86      65.23  0.9863     0.9863  0.0137     0.0137     0.3489         0.4505
    282   3.19    40.48      65.02  0.9866     0.9865  0.0134     0.0135     0.3428         0.4478
    283   3.19    40.07      65.09  0.9857     0.9857  0.0143     0.0143     0.3378         0.4494
    284   3.19    40.94      64.85  0.9868     0.9870  0.0132     0.0130     0.3545         0.4500
    285   3.19    39.92      65.23  0.9860     0.9861  0.0140     0.0139     0.3539         0.4608
    286   3.19    40.02      64.56  0.9863     0.9864  0.0137     0.0136     0.3485         0.4479
    287   3.20    41.83      64.64  0.9870     0.9871  0.0130     0.0129     0.3620         0.4609
    288   3.20    41.36      64.50  0.9869     0.9871  0.0131     0.0129     0.3558         0.4500
    289   3.19    42.07      64.65  0.9858     0.9859  0.0142     0.0141     0.3500         0.4438
    290   3.20    42.22      64.40  0.9865     0.9865  0.0135     0.0135     0.3530         0.4474
    291   3.20    40.72      64.19  0.9853     0.9855  0.0147     0.0145     0.3489         0.4460
    292   3.19    40.87      64.55  0.9867     0.9868  0.0133     0.0132     0.3499         0.4503
    293   3.19    39.99      64.37  0.9861     0.9857  0.0139     0.0143     0.3470         0.4540
    294   3.19    41.42      64.83  0.9861     0.9862  0.0139     0.0138     0.3576         0.4569
    295   3.19    40.55      64.63  0.9872     0.9867  0.0128     0.0133     0.3543         0.4573
    296   3.19    40.02      64.45  0.9862     0.9862  0.0138     0.0138     0.3560         0.4573
    297   3.20    40.88      64.61  0.9864     0.9864  0.0136     0.0136     0.3513         0.4535
    298   3.19    39.70      64.31  0.9865     0.9862  0.0135     0.0138     0.3510         0.4560
    299   3.18    40.37      64.56  0.9855     0.9855  0.0145     0.0145     0.3545         0.4520
    300   3.19    40.21      64.47  0.9863     0.9862  0.0137     0.0138     0.3551         0.4594
The log/output/model have been saved to: ./logs/train.py-multi_zetas300_False_True_True_1e-05_1e-05_1e-05-ebq-04-23-15:45 + .csv/.out/.cpt
