  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    158   3.20   136.88      88.59      52.05  0.9845     0.9843  0.0155     0.0157     0.1894         0.2143
    159   3.19   129.83      88.22      51.64  0.9842     0.9841  0.0158     0.0159     0.1868         0.2072
    160   3.20   133.81      88.42      51.78  0.9851     0.9853  0.0149     0.0147     0.1850         0.2083
    161   3.20   134.64      87.83      51.68  0.9871     0.9870  0.0129     0.0130     0.1848         0.2087
    162   3.19   141.48      90.36      50.04  0.9851     0.9849  0.0149     0.0151     0.1941         0.2138
    163   3.20   129.82      86.97      52.13  0.9846     0.9848  0.0154     0.0152     0.1960         0.2207
    164   3.20   127.76      86.55      51.11  0.9869     0.9867  0.0131     0.0133     0.1873         0.2103
    165   3.20   126.32      85.04      51.91  0.9865     0.9865  0.0135     0.0135     0.1973         0.2192
    166   3.21   140.13      90.05      51.17  0.9862     0.9864  0.0138     0.0136     0.1784         0.2034
    167   3.21   124.12      84.72      51.87  0.9868     0.9868  0.0132     0.0132     0.1818         0.2045
    168   3.20   122.14      86.70      52.80  0.9862     0.9860  0.0138     0.0140     0.1887         0.2091
    169   3.19   130.51      87.57      51.10  0.9851     0.9858  0.0149     0.0142     0.1933         0.2136
    170   3.20   133.69      86.95      51.19  0.9853     0.9855  0.0147     0.0145     0.1880         0.2103
    171   3.19   154.32      94.36      49.29  0.9852     0.9858  0.0148     0.0142     0.1833         0.2038
    172   3.20   133.15      87.26      50.64  0.9866     0.9870  0.0134     0.0130     0.1889         0.2117
    173   3.21   134.81      89.84      50.88  0.9860     0.9862  0.0140     0.0138     0.1742         0.1940
    174   3.19   127.44      84.62      51.35  0.9847     0.9849  0.0153     0.0151     0.1865         0.2093
    175   3.20   124.53      89.23      51.45  0.9867     0.9869  0.0133     0.0131     0.1755         0.1944
    176   3.19   126.09      86.37      50.06  0.9853     0.9856  0.0147     0.0144     0.1749         0.2015
    177   3.20   127.10      86.38      50.46  0.9860     0.9856  0.0140     0.0144     0.1783         0.1999
    178   3.21   132.39      88.03      49.22  0.9864     0.9867  0.0136     0.0133     0.1788         0.2054
    179   3.20   136.55      91.22      49.89  0.9855     0.9861  0.0145     0.0139     0.1794         0.1986
    180   3.20   123.55      85.58      51.06  0.9855     0.9860  0.0145     0.0140     0.1791         0.1975
    181   3.19   125.72      84.97      49.85  0.9846     0.9853  0.0154     0.0147     0.1773         0.2032
    182   3.20   123.44      85.90      50.66  0.9854     0.9860  0.0146     0.0140     0.1817         0.2047
    183   3.20   124.57      84.70      50.73  0.9857     0.9859  0.0143     0.0141     0.1807         0.2043
    184   3.20   125.45      85.48      50.02  0.9851     0.9851  0.0149     0.0149     0.1849         0.2061
    185   3.20   137.74      94.27      49.77  0.9863     0.9873  0.0137     0.0127     0.1722         0.1880
    186   3.21   139.55      91.38      49.00  0.9867     0.9864  0.0133     0.0136     0.1780         0.1960
    187   3.21   126.13      85.99      50.71  0.9859     0.9867  0.0141     0.0133     0.1801         0.1976
    188   3.20   129.94      86.38      50.72  0.9864     0.9868  0.0136     0.0132     0.1876         0.2100
    189   3.20   124.27      85.11      50.48  0.9862     0.9860  0.0138     0.0140     0.1813         0.2036
    190   3.19   126.46      83.95      49.73  0.9855     0.9857  0.0145     0.0143     0.1813         0.2021
    191   3.20   128.09      86.76      49.54  0.9860     0.9860  0.0140     0.0140     0.1814         0.2021
    192   3.19   121.84      85.64      49.45  0.9861     0.9867  0.0139     0.0133     0.1789         0.2002
    193   3.19   120.82      83.82      50.20  0.9854     0.9860  0.0146     0.0140     0.1849         0.2116
    194   3.21   127.73      84.53      49.61  0.9855     0.9858  0.0145     0.0142     0.1840         0.2021
    195   3.20   125.08      87.28      49.47  0.9867     0.9867  0.0133     0.0133     0.1728         0.1999
    196   3.19   121.21      84.88      50.08  0.9858     0.9858  0.0142     0.0142     0.1791         0.1983
    197   3.20   124.90      85.76      49.62  0.9858     0.9859  0.0142     0.0141     0.1749         0.1953
    198   3.21   123.52      84.39      49.89  0.9863     0.9866  0.0137     0.0134     0.1731         0.1949
    199   3.20   118.06      83.94      50.32  0.9855     0.9858  0.0145     0.0142     0.1816         0.2007
    200   3.20   129.89      89.74      48.80  0.9858     0.9857  0.0142     0.0143     0.1680         0.1858
    201   3.20   119.37      84.68      50.34  0.9851     0.9863  0.0149     0.0137     0.1768         0.2048
    202   3.19   118.94      82.93      49.48  0.9857     0.9862  0.0143     0.0138     0.1806         0.2006
    203   3.20   121.41      84.08      49.34  0.9865     0.9861  0.0135     0.0139     0.1723         0.1898
    204   3.20   131.17      87.38      48.46  0.9856     0.9862  0.0144     0.0138     0.1728         0.1926
    205   3.20   123.95      84.72      49.15  0.9852     0.9850  0.0148     0.0150     0.1806         0.2044
