  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    266   3.19   111.59     156.30  0.9874     0.9876  0.0126     0.0124     0.4763         0.5684
    267   3.19   108.89     156.73  0.9885     0.9885  0.0115     0.0115     0.4749         0.5663
    268   3.19   109.06     155.80  0.9874     0.9878  0.0126     0.0122     0.4754         0.5689
    269   3.19   108.94     155.34  0.9876     0.9880  0.0124     0.0120     0.4886         0.5806
    270   3.19   107.99     155.09  0.9878     0.9880  0.0122     0.0120     0.4897         0.5804
    271   3.19   105.96     154.69  0.9878     0.9879  0.0122     0.0121     0.4766         0.5790
    272   3.19   109.00     154.56  0.9875     0.9874  0.0125     0.0126     0.4794         0.5736
    273   3.19   110.51     153.37  0.9875     0.9874  0.0125     0.0126     0.4728         0.5636
    274   3.19   107.83     153.35  0.9876     0.9875  0.0124     0.0125     0.4836         0.5783
    275   3.19   109.34     153.08  0.9877     0.9874  0.0123     0.0126     0.4846         0.5740
    276   3.19   111.58     153.43  0.9884     0.9886  0.0116     0.0114     0.4637         0.5629
    277   3.19   108.67     153.51  0.9881     0.9881  0.0119     0.0119     0.4796         0.5727
    278   3.19   107.68     153.53  0.9875     0.9877  0.0125     0.0123     0.4747         0.5729
    279   3.19   107.09     152.87  0.9879     0.9874  0.0121     0.0126     0.4839         0.5796
    280   3.19   105.74     153.03  0.9880     0.9885  0.0120     0.0115     0.4806         0.5781
    281   3.19   105.60     152.68  0.9883     0.9881  0.0117     0.0119     0.4745         0.5795
    282   3.19   106.50     152.07  0.9877     0.9878  0.0123     0.0122     0.4698         0.5673
    283   3.18   104.16     152.65  0.9877     0.9879  0.0123     0.0121     0.4697         0.5749
    284   3.19   104.36     152.40  0.9878     0.9876  0.0122     0.0124     0.4868         0.5910
    285   3.19   103.87     151.55  0.9884     0.9883  0.0116     0.0117     0.4823         0.5803
    286   3.19   105.67     151.43  0.9881     0.9881  0.0119     0.0119     0.4739         0.5654
    287   3.19   104.69     151.56  0.9873     0.9875  0.0127     0.0125     0.4801         0.5796
    288   3.19   103.45     151.54  0.9883     0.9879  0.0117     0.0121     0.4824         0.5803
    289   3.19   103.34     150.63  0.9880     0.9880  0.0120     0.0120     0.4750         0.5733
    290   3.18   102.25     150.82  0.9875     0.9873  0.0125     0.0127     0.4775         0.5817
    291   3.19   105.45     150.36  0.9880     0.9882  0.0120     0.0118     0.4776         0.5801
    292   3.19   103.94     150.28  0.9880     0.9877  0.0120     0.0123     0.4833         0.5896
    293   3.19   102.74     149.94  0.9879     0.9880  0.0121     0.0120     0.4809         0.5863
    294   3.19   101.09     149.93  0.9874     0.9873  0.0126     0.0127     0.4818         0.5950
    295   3.19   102.11     149.42  0.9875     0.9875  0.0125     0.0125     0.4776         0.5746
    296   3.19   105.31     148.51  0.9879     0.9881  0.0121     0.0119     0.4814         0.5746
    297   3.19   102.34     149.08  0.9882     0.9881  0.0118     0.0119     0.4795         0.5823
    298   3.18   102.33     148.66  0.9882     0.9882  0.0118     0.0118     0.4853         0.5800
    299   3.19   100.74     149.15  0.9878     0.9880  0.0122     0.0120     0.4783         0.5821
    300   3.19   103.79     147.79  0.9878     0.9877  0.0122     0.0123     0.4824         0.5788
The log/output/model have been saved to: ./logs/train.py-multi_zetas300_False_True_True_1e-08_1e-08_1e-08-grv-04-23-12:19 + .csv/.out/.cpt
