  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    232   2.94     4.33       5.74  0.9305     0.9808  0.0695     0.0192     0.4723         0.5383
    233   2.90     4.31       5.60  0.9243     0.9796  0.0757     0.0204     0.4534         0.5111
    234   2.90     4.23       5.63  0.9237     0.9804  0.0763     0.0196     0.4687         0.5296
    235   2.92     4.29       5.70  0.9322     0.9802  0.0678     0.0198     0.4648         0.5202
    236   2.91     4.28       5.70  0.9307     0.9791  0.0693     0.0209     0.4810         0.5448
    237   2.92     4.29       5.67  0.9290     0.9797  0.0710     0.0203     0.4630         0.5185
    238   2.91     4.28       5.66  0.9264     0.9800  0.0736     0.0200     0.4637         0.5224
    239   2.93     4.29       5.73  0.9334     0.9803  0.0666     0.0197     0.4485         0.5058
    240   2.88     4.21       5.60  0.9208     0.9795  0.0792     0.0205     0.4723         0.5308
    241   2.92     4.27       5.66  0.9296     0.9791  0.0704     0.0209     0.4541         0.5147
    242   2.92     4.27       5.65  0.9281     0.9791  0.0719     0.0209     0.4580         0.5088
    243   2.90     4.30       5.64  0.9248     0.9798  0.0752     0.0202     0.4530         0.5072
    244   2.93     4.26       5.65  0.9322     0.9803  0.0678     0.0197     0.4600         0.5181
    245   2.91     4.27       5.59  0.9299     0.9800  0.0701     0.0200     0.4648         0.5172
    246   2.93     4.29       5.72  0.9302     0.9803  0.0698     0.0197     0.4630         0.5247
    247   2.93     4.25       5.64  0.9304     0.9809  0.0696     0.0191     0.4672         0.5236
    248   2.92     4.28       5.65  0.9295     0.9812  0.0705     0.0188     0.4596         0.5132
    249   2.90     4.24       5.61  0.9257     0.9796  0.0743     0.0204     0.4680         0.5280
    250   2.92     4.24       5.60  0.9282     0.9797  0.0718     0.0203     0.4686         0.5291
    251   2.90     4.28       5.60  0.9276     0.9804  0.0724     0.0196     0.4675         0.5233
    252   2.90     4.24       5.63  0.9275     0.9824  0.0725     0.0176     0.4678         0.5248
    253   2.90     4.30       5.65  0.9276     0.9795  0.0724     0.0205     0.4609         0.5204
    254   2.90     4.29       5.67  0.9288     0.9804  0.0712     0.0196     0.4657         0.5278
    255   2.91     4.24       5.65  0.9250     0.9818  0.0750     0.0182     0.4596         0.5189
    256   2.88     4.28       5.63  0.9262     0.9805  0.0738     0.0195     0.4571         0.5159
    257   2.92     4.27       5.65  0.9291     0.9803  0.0709     0.0197     0.4534         0.5076
    258   2.90     4.29       5.69  0.9291     0.9807  0.0709     0.0193     0.4566         0.5136
    259   2.92     4.29       5.68  0.9299     0.9795  0.0701     0.0205     0.4628         0.5209
    260   2.90     4.29       5.66  0.9270     0.9816  0.0730     0.0184     0.4755         0.5310
    261   2.90     4.29       5.64  0.9232     0.9810  0.0768     0.0190     0.4796         0.5361
    262   2.90     4.26       5.65  0.9275     0.9802  0.0725     0.0198     0.4701         0.5219
    263   2.93     4.32       5.70  0.9293     0.9807  0.0707     0.0193     0.4646         0.5234
    264   2.91     4.28       5.62  0.9283     0.9801  0.0717     0.0199     0.4808         0.5410
    265   2.92     4.25       5.63  0.9283     0.9803  0.0717     0.0197     0.4816         0.5398
    266   2.92     4.25       5.62  0.9293     0.9806  0.0707     0.0194     0.4844         0.5436
    267   2.91     4.28       5.65  0.9266     0.9805  0.0734     0.0195     0.4888         0.5511
    268   2.92     4.26       5.68  0.9283     0.9807  0.0717     0.0193     0.4722         0.5317
    269   2.92     4.27       5.63  0.9309     0.9810  0.0691     0.0190     0.4826         0.5434
    270   2.91     4.27       5.66  0.9279     0.9793  0.0721     0.0207     0.4860         0.5479
    271   2.92     4.24       5.66  0.9316     0.9795  0.0684     0.0205     0.4824         0.5360
    272   2.93     4.31       5.71  0.9343     0.9812  0.0657     0.0188     0.4926         0.5490
    273   2.92     4.26       5.67  0.9261     0.9809  0.0739     0.0191     0.4888         0.5466
    274   2.91     4.25       5.65  0.9293     0.9811  0.0707     0.0189     0.4879         0.5469
    275   2.94     4.29       5.71  0.9340     0.9811  0.0660     0.0189     0.4813         0.5388
    276   2.92     4.22       5.62  0.9308     0.9805  0.0692     0.0195     0.4761         0.5356
    277   2.91     4.28       5.65  0.9278     0.9811  0.0722     0.0189     0.4675         0.5246
    278   2.91     4.27       5.67  0.9292     0.9804  0.0708     0.0196     0.4725         0.5261
    279   2.93     4.24       5.65  0.9346     0.9797  0.0654     0.0203     0.4747         0.5336
    280   2.91     4.27       5.66  0.9259     0.9809  0.0741     0.0191     0.4696         0.5282
