  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    169   3.17    22.40      23.36      21.69  0.9833     0.9843  0.0167     0.0157     0.2060         0.2076
    170   3.14    23.08      23.92      21.32  0.9828     0.9838  0.0172     0.0162     0.1945         0.1961
    171   3.14    21.57      22.19      22.16  0.9810     0.9822  0.0190     0.0178     0.2126         0.2160
    172   3.16    21.84      23.11      21.66  0.9821     0.9837  0.0179     0.0163     0.1992         0.1997
    173   3.15    24.06      27.14      21.03  0.9826     0.9840  0.0174     0.0160     0.1809         0.1829
    174   3.15    22.30      23.17      21.68  0.9821     0.9836  0.0179     0.0164     0.1969         0.1995
    175   3.16    22.22      22.55      21.79  0.9832     0.9843  0.0168     0.0157     0.1978         0.2013
    176   3.15    21.69      22.33      21.76  0.9822     0.9826  0.0178     0.0174     0.2033         0.2053
    177   3.16    21.67      22.23      21.60  0.9834     0.9841  0.0166     0.0159     0.2106         0.2137
    178   3.15    21.38      22.20      21.41  0.9824     0.9831  0.0176     0.0169     0.2030         0.2060
    179   3.15    22.31      22.41      21.44  0.9828     0.9835  0.0172     0.0165     0.2092         0.2103
    180   3.15    21.08      22.11      21.43  0.9829     0.9838  0.0171     0.0162     0.2042         0.2078
    181   3.15    21.41      22.13      21.53  0.9827     0.9835  0.0173     0.0165     0.2084         0.2099
    182   3.13    22.42      22.59      21.49  0.9816     0.9824  0.0184     0.0176     0.2029         0.2021
    183   3.15    21.10      22.21      21.64  0.9823     0.9831  0.0177     0.0169     0.2011         0.2044
    184   3.15    21.20      22.19      21.27  0.9839     0.9841  0.0161     0.0159     0.2066         0.2114
    185   3.15    21.35      22.35      21.67  0.9825     0.9832  0.0175     0.0168     0.1975         0.1992
    186   3.16    21.22      22.15      21.38  0.9815     0.9827  0.0185     0.0173     0.2027         0.2051
    187   3.14    21.76      22.08      21.40  0.9824     0.9833  0.0176     0.0167     0.2092         0.2104
    188   3.14    21.17      22.17      21.49  0.9818     0.9830  0.0182     0.0170     0.1971         0.2007
    189   3.14    20.88      22.38      21.39  0.9826     0.9835  0.0174     0.0165     0.1911         0.1959
    190   3.14    21.08      22.37      21.38  0.9834     0.9831  0.0166     0.0169     0.1972         0.1998
    191   3.15    21.10      22.17      21.39  0.9820     0.9831  0.0180     0.0169     0.1962         0.1973
    192   3.16    21.10      21.92      21.20  0.9825     0.9833  0.0175     0.0167     0.2017         0.2042
    193   3.14    20.43      21.80      21.32  0.9812     0.9829  0.0188     0.0171     0.1958         0.1971
    194   3.16    21.17      21.93      21.10  0.9827     0.9844  0.0173     0.0156     0.2023         0.2035
    195   3.15    20.60      21.95      21.31  0.9825     0.9836  0.0175     0.0164     0.1946         0.1947
    196   3.15    21.80      22.55      21.42  0.9826     0.9838  0.0174     0.0162     0.1986         0.1992
    197   3.16    20.92      22.51      21.36  0.9839     0.9851  0.0161     0.0149     0.1849         0.1857
    198   3.15    21.42      22.10      21.27  0.9821     0.9828  0.0179     0.0172     0.1919         0.1956
    199   3.14    21.10      21.86      21.26  0.9827     0.9837  0.0173     0.0163     0.2006         0.2023
    200   3.15    20.85      21.83      21.20  0.9835     0.9844  0.0165     0.0156     0.1841         0.1864
    201   3.15    20.54      21.75      21.25  0.9831     0.9842  0.0169     0.0158     0.1977         0.1982
    202   3.15    20.23      21.58      21.35  0.9824     0.9831  0.0176     0.0169     0.1949         0.1984
    203   3.16    20.90      22.00      21.24  0.9839     0.9850  0.0161     0.0150     0.1961         0.1961
    204   3.15    20.30      21.83      21.13  0.9816     0.9830  0.0184     0.0170     0.1930         0.1960
    205   3.17    21.32      21.98      21.00  0.9835     0.9841  0.0165     0.0159     0.1960         0.2008
    206   3.14    20.66      21.83      21.01  0.9823     0.9833  0.0177     0.0167     0.1935         0.1945
    207   3.15    20.87      21.95      21.16  0.9832     0.9830  0.0168     0.0170     0.1898         0.1897
    208   3.14    20.73      21.70      21.19  0.9817     0.9833  0.0183     0.0167     0.1852         0.1884
    209   3.15    20.45      21.57      21.40  0.9825     0.9843  0.0175     0.0157     0.1918         0.1951
    210   3.17    20.74      21.63      21.21  0.9851     0.9854  0.0149     0.0146     0.2027         0.2050
    211   3.15    20.44      21.69      20.92  0.9825     0.9839  0.0175     0.0161     0.1964         0.1991
    212   3.15    20.54      21.71      20.96  0.9838     0.9842  0.0162     0.0158     0.1926         0.1950
    213   3.14    20.61      22.00      21.07  0.9818     0.9829  0.0182     0.0171     0.1900         0.1934
    214   3.17    20.46      22.06      21.15  0.9838     0.9839  0.0162     0.0161     0.1830         0.1852
    215   3.16    20.45      22.03      20.94  0.9831     0.9842  0.0169     0.0158     0.1887         0.1906
    216   3.14    20.43      21.52      20.94  0.9808     0.9825  0.0192     0.0175     0.1920         0.1933
