  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    273   3.19    59.04      87.76  0.9871     0.9867  0.0129     0.0133     0.3169         0.4022
    274   3.20    57.18      88.67  0.9875     0.9875  0.0125     0.0125     0.3206         0.4158
    275   3.20    60.52      87.68  0.9861     0.9865  0.0139     0.0135     0.3163         0.4105
    276   3.19    59.69      87.57  0.9869     0.9870  0.0131     0.0130     0.3286         0.4133
    277   3.20    57.48      88.09  0.9875     0.9874  0.0125     0.0126     0.3210         0.4195
    278   3.19    57.53      87.91  0.9872     0.9867  0.0128     0.0133     0.3281         0.4242
    279   3.20    57.96      87.82  0.9873     0.9874  0.0127     0.0126     0.3291         0.4209
    280   3.19    57.33      88.21  0.9869     0.9868  0.0131     0.0132     0.3219         0.4158
    281   3.20    56.97      88.06  0.9871     0.9873  0.0129     0.0127     0.3252         0.4225
    282   3.19    59.69      87.42  0.9869     0.9874  0.0131     0.0126     0.3180         0.4175
    283   3.21    58.51      87.90  0.9876     0.9879  0.0124     0.0121     0.3143         0.4076
    284   3.19    57.14      87.74  0.9869     0.9868  0.0131     0.0132     0.3257         0.4191
    285   3.19    58.66      87.27  0.9866     0.9865  0.0134     0.0135     0.3115         0.4024
    286   3.19    58.55      87.52  0.9875     0.9876  0.0125     0.0124     0.3262         0.4228
    287   3.20    59.01      87.45  0.9872     0.9874  0.0128     0.0126     0.3209         0.4122
    288   3.20    57.89      87.70  0.9874     0.9871  0.0126     0.0129     0.3186         0.4122
    289   3.20    58.49      87.49  0.9875     0.9879  0.0125     0.0121     0.3231         0.4207
    290   3.20    57.23      88.06  0.9873     0.9876  0.0127     0.0124     0.3266         0.4189
    291   3.19    58.59      87.30  0.9870     0.9867  0.0130     0.0133     0.3275         0.4253
    292   3.19    58.17      87.84  0.9875     0.9874  0.0125     0.0126     0.3200         0.4102
    293   3.20    57.45      87.43  0.9875     0.9874  0.0125     0.0126     0.3198         0.4092
    294   3.19    57.08      87.62  0.9869     0.9871  0.0131     0.0129     0.3262         0.4155
    295   3.20    57.68      87.32  0.9871     0.9872  0.0129     0.0128     0.3173         0.4158
    296   3.19    56.40      87.62  0.9876     0.9875  0.0124     0.0125     0.3161         0.4226
    297   3.20    56.90      87.48  0.9879     0.9874  0.0121     0.0126     0.3150         0.4209
    298   3.20    56.77      87.56  0.9872     0.9871  0.0128     0.0129     0.3284         0.4162
    299   3.19    58.45      87.17  0.9868     0.9870  0.0132     0.0130     0.3248         0.4158
    300   3.19    57.90      86.86  0.9867     0.9863  0.0133     0.0137     0.3170         0.4058
The log/output/model have been saved to: ./logs/train.py-multi_zetas300_False_True_True_1e-06_1e-06_1e-06-ewl-04-23-14:39 + .csv/.out/.cpt
