  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    226   3.05     6.84       7.36  0.9669     0.9852  0.0331     0.0148     0.2808         0.2946
    227   3.08     6.75       7.36  0.9681     0.9854  0.0319     0.0146     0.2674         0.2765
    228   3.07     6.63       7.26  0.9684     0.9853  0.0316     0.0147     0.2690         0.2714
    229   3.06     6.69       7.38  0.9692     0.9846  0.0308     0.0154     0.2599         0.2676
    230   3.06     6.75       7.34  0.9675     0.9852  0.0325     0.0148     0.2595         0.2710
    231   3.06     6.75       7.31  0.9672     0.9849  0.0328     0.0151     0.2781         0.2847
    232   3.04     6.71       7.36  0.9663     0.9844  0.0337     0.0156     0.2696         0.2745
    233   3.05     6.69       7.36  0.9666     0.9843  0.0334     0.0157     0.2608         0.2684
    234   3.04     6.71       7.27  0.9654     0.9841  0.0346     0.0159     0.2572         0.2711
    235   3.05     6.78       7.39  0.9681     0.9848  0.0319     0.0152     0.2627         0.2698
    236   3.05     6.62       7.29  0.9687     0.9841  0.0313     0.0159     0.2632         0.2761
    237   3.05     6.67       7.32  0.9638     0.9851  0.0362     0.0149     0.2644         0.2751
    238   3.05     6.74       7.39  0.9665     0.9850  0.0335     0.0150     0.2590         0.2680
    239   3.04     6.68       7.36  0.9656     0.9847  0.0344     0.0153     0.2661         0.2723
    240   3.05     6.70       7.28  0.9678     0.9842  0.0322     0.0158     0.2652         0.2781
    241   3.07     6.77       7.37  0.9703     0.9855  0.0297     0.0145     0.2545         0.2658
    242   3.06     6.85       7.37  0.9707     0.9851  0.0293     0.0149     0.2625         0.2690
    243   3.06     6.72       7.35  0.9660     0.9844  0.0340     0.0156     0.2596         0.2648
    244   3.05     6.69       7.35  0.9670     0.9855  0.0330     0.0145     0.2470         0.2591
    245   3.04     6.66       7.35  0.9650     0.9849  0.0350     0.0151     0.2591         0.2652
    246   3.06     6.67       7.46  0.9691     0.9848  0.0309     0.0152     0.2441         0.2542
    247   3.06     6.72       7.37  0.9667     0.9855  0.0333     0.0145     0.2584         0.2664
    248   3.06     6.59       7.35  0.9664     0.9850  0.0336     0.0150     0.2610         0.2707
    249   3.06     6.71       7.35  0.9667     0.9860  0.0333     0.0140     0.2608         0.2699
    250   3.05     6.70       7.37  0.9697     0.9861  0.0303     0.0139     0.2557         0.2584
    251   3.04     6.66       7.34  0.9671     0.9847  0.0329     0.0153     0.2699         0.2846
    252   3.07     6.70       7.29  0.9697     0.9858  0.0303     0.0142     0.2653         0.2751
    253   3.05     6.69       7.42  0.9694     0.9847  0.0306     0.0153     0.2688         0.2766
    254   3.04     6.77       7.40  0.9664     0.9848  0.0336     0.0152     0.2654         0.2706
    255   3.06     6.78       7.38  0.9681     0.9845  0.0319     0.0155     0.2602         0.2694
    256   3.05     6.70       7.41  0.9676     0.9847  0.0324     0.0153     0.2647         0.2747
    257   3.06     6.64       7.36  0.9682     0.9840  0.0318     0.0160     0.2659         0.2746
    258   3.06     6.72       7.37  0.9675     0.9857  0.0325     0.0143     0.2555         0.2627
    259   3.05     6.65       7.37  0.9692     0.9847  0.0308     0.0153     0.2616         0.2662
    260   3.06     6.63       7.33  0.9708     0.9844  0.0292     0.0156     0.2596         0.2706
    261   3.05     6.72       7.32  0.9677     0.9849  0.0323     0.0151     0.2617         0.2670
    262   3.06     6.63       7.39  0.9680     0.9847  0.0320     0.0153     0.2648         0.2763
    263   3.04     6.75       7.43  0.9656     0.9838  0.0344     0.0162     0.2573         0.2665
    264   3.04     6.66       7.35  0.9657     0.9843  0.0343     0.0157     0.2613         0.2714
    265   3.07     6.65       7.38  0.9683     0.9847  0.0317     0.0153     0.2607         0.2630
    266   3.07     6.64       7.35  0.9693     0.9853  0.0307     0.0147     0.2612         0.2703
    267   3.06     6.64       7.35  0.9670     0.9849  0.0330     0.0151     0.2598         0.2705
    268   3.04     6.55       7.35  0.9658     0.9852  0.0342     0.0148     0.2603         0.2659
    269   3.06     6.74       7.35  0.9689     0.9847  0.0311     0.0153     0.2566         0.2670
    270   3.05     6.68       7.36  0.9686     0.9845  0.0314     0.0155     0.2581         0.2675
    271   3.06     6.61       7.36  0.9701     0.9844  0.0299     0.0156     0.2617         0.2665
    272   3.06     6.65       7.32  0.9696     0.9851  0.0304     0.0149     0.2678         0.2704
    273   3.05     6.68       7.34  0.9664     0.9852  0.0336     0.0148     0.2504         0.2612
    274   3.06     6.70       7.39  0.9682     0.9850  0.0318     0.0150     0.2603         0.2703
    275   3.07     6.67       7.41  0.9707     0.9857  0.0293     0.0143     0.2579         0.2676
    276   3.05     6.65       7.35  0.9661     0.9852  0.0339     0.0148     0.2561         0.2626
    277   3.05     6.79       7.34  0.9679     0.9843  0.0321     0.0157     0.2590         0.2661
    278   3.04     6.65       7.26  0.9649     0.9848  0.0351     0.0152     0.2623         0.2703
    279   3.05     6.74       7.36  0.9670     0.9846  0.0330     0.0154     0.2539         0.2593
    280   3.05     6.65       7.32  0.9674     0.9840  0.0326     0.0160     0.2603         0.2699
    281   3.05     6.66       7.34  0.9683     0.9851  0.0317     0.0149     0.2607         0.2704
    282   3.06     6.61       7.35  0.9683     0.9842  0.0317     0.0158     0.2440         0.2567
